Id, speed,acceleration,positionY
1,6.285517991,0,1569.69489
1,6.819711779,0,1576.237799
1,7.353906135,0,1583.314903
1,7.888100567,0,1590.926201
1,8.422272841,0,1599.071683
1,8.956462436,0,1607.751344
1,9.490656224,0,1616.965198
1,10.02485058,0,1626.713246
1,10.55902284,0,1636.995478
1,11.09321244,0,1647.811889
1,11.62740622,0,1659.162493
1,12.16160058,0,1671.047291
1,12.69577284,0,1683.466273
1,13.22996244,0,1696.419435
1,13.76415622,0,1709.906788
1,13.87200815,0,1723.736179
1,13.88660433,0,1737.617016
1,13.88857971,0,1751.504815
1,13.88884705,0,1765.393556
1,13.88888323,0,1779.282425
1,13.88888812,0,1793.171311
1,13.88888879,0,1807.0602
1,13.88888887,0,1820.949089
1,13.88888889,0,1834.837978
1,13.88888889,0,1848.726866
1,13.88888889,0,1862.615755
1,13.88888889,0,1876.504644
1,13.47321001,0,1890.206182
1,12.96660779,0,1903.437046
1,12.44770043,0,1916.153865
1,11.92712775,0,1928.350769
1,11.40632969,0,1940.026965
1,10.88550113,0,1951.182343
1,10.36466844,0,1961.816891
1,9.843835198,0,1971.930606
1,9.738680752,0,1981.710838
1,9.724449643,0,1991.440911
1,9.722523671,0,2001.164196
1,9.722263019,0,2010.886562
1,9.722227743,0,2020.608803
1,9.722222969,0,2030.331028
1,9.722222323,0,2040.053251
1,9.722222236,0,2049.775473
1,9.722222224,0,2059.497695
1,9.722222222,0,2069.219918
1,9.722222222,0,2078.94214
1,9.722222222,0,2088.664362
1,9.722222222,0,2098.386584
1,9.722222222,0,2108.108806
1,9.722222222,0,2117.831029
1,8.94628832,0,2127.203529
1,8.000630839,0,2135.697438
1,7.032003765,0,2143.231796
1,6.060268093,0,2149.795647
1,5.088111718,0,2155.387508
1,4.115898407,0,2160.007178
1,3.143677391,0,2163.65463
1,2.171455332,0,2166.329861
1,1.199233132,0,2168.032869
1,0.227010913,0,2168.763655
1,0.030722593,0,2168.87194
1,0.004157852,0,2168.886595
1,5.63E-04,0,2168.888578
1,7.62E-05,0,2168.888847
1,1.03E-05,0,2168.888883
1,1.39E-06,0,2168.888888
1,1.89E-07,0,2168.888889
1,2.55E-08,0,2168.888889
1,3.46E-09,0,2168.888889
1,4.68E-10,0,2168.888889
1,6.33E-11,0,2168.888889
1,8.57E-12,0,2168.888889
1,1.16E-12,0,2168.888889
1,1.59E-13,0,2168.888889
1,2.32E-14,0,2168.888889
1,4.87E-15,0,2168.888889
1,2.39E-15,0,2168.888889
1,2.05E-15,0,2168.888889
1,0.831357752,0,2169.263591
1,1.844562196,0,2170.579641
1,2.882376919,0,2172.923781
1,3.923522281,0,2176.30775
1,4.133760645,0,2180.358435
1,4.16221332,0,2184.509406
1,4.166063972,0,2188.673948
1,4.166585101,0,2192.840327
1,4.166655628,0,2197.006955
1,4.166665173,0,2201.173616
1,4.166666464,0,2205.340282
1,4.166666639,0,2209.506949
1,3.612428162,0,2213.423814
1,2.936958536,0,2216.713114
1,2.060343277,0,2219.233757
1,1.141076662,0,2220.851991
1,0.216058133,0,2221.547475
1,0.029240295,0,2221.650536
1,0.003957245,0,2221.664484
1,5.36E-04,0,2221.666371
1,7.25E-05,0,2221.666627
1,9.81E-06,0,2221.666661
1,1.33E-06,0,2221.666666
1,1.80E-07,0,2221.666667
1,2.43E-08,0,2221.666667
1,3.29E-09,0,2221.666667
1,4.45E-10,0,2221.666667
1,6.03E-11,0,2221.666667
1,8.16E-12,0,2221.666667
1,1.11E-12,0,2221.666667
1,1.52E-13,0,2221.666667
1,2.25E-14,0,2221.666667
1,5.07E-15,0,2221.666667
1,2.70E-15,0,2221.666667
1,2.38E-15,0,2221.666667
1,2.34E-15,0,2221.666667
1,2.33E-15,0,2221.666667
1,2.33E-15,0,2221.666667
1,0.591195125,0,2221.933125
1,1.311682899,0,2222.868984
1,2.049688856,0,2224.535924
1,2.79006749,0,2226.942305
1,3.530745061,0,2230.089248
1,4.27148341,0,2233.976903
1,5.012231833,0,2238.605302
1,5.75295945,0,2243.97444
1,6.493704572,0,2250.084313
1,7.234453912,0,2256.934934
1,7.975181653,0,2264.526294
1,8.715926792,0,2272.85839
1,8.865481009,0,2281.664775
1,8.885720976,0,2290.542498
1,8.888460158,0,2299.429875
1,8.888830867,0,2308.31856
1,8.888881036,0,2317.207421
1,8.888887826,0,2326.096306
1,8.888888745,0,2334.985195
1,8.888888869,0,2343.874083
1,8.888888886,0,2352.762972
1,8.888888889,0,2361.651861
1,8.888888889,0,2370.54075
1,8.888888889,0,2379.429639
1,8.888888889,0,2388.318528
1,8.888888889,0,2397.207417
1,8.888888889,0,2406.096306
1,8.888888889,0,2414.985195
1,8.888888889,0,2423.874083
1,8.888888889,0,2432.762972
1,8.888888889,0,2441.651861
1,8.888888889,0,2450.54075
1,8.888888889,0,2459.429639
1,8.888888889,0,2468.318528
1,8.888888889,0,2477.207417
1,8.888888889,0,2486.096306
1,8.243954799,0,2494.694516
1,7.45795132,0,2502.562466
1,6.65285617,0,2509.632865
1,5.845177244,0,2515.896606
1,5.037148641,0,2521.352456
1,4.229094884,0,2526.000259
1,3.421017403,0,2529.839998
1,2.612934861,0,2532.871656
1,1.804851635,0,2535.095231
1,0.996768316,0,2536.510723
1,0.188684985,0,2537.118131
1,0.025535742,0,2537.208135
1,0.003455888,0,2537.220316
1,4.68E-04,0,2537.221964
1,6.33E-05,0,2537.222187
1,8.57E-06,0,2537.222217
1,1.16E-06,0,2537.222222
1,1.57E-07,0,2537.222222
1,2.12E-08,0,2537.222222
1,2.87E-09,0,2537.222222
1,3.89E-10,0,2537.222222
1,5.26E-11,0,2537.222222
1,7.13E-12,0,2537.222222
1,9.67E-13,0,2537.222222
1,1.34E-13,0,2537.222222
1,2.10E-14,0,2537.222222
1,5.72E-15,0,2537.222222
1,3.65E-15,0,2537.222222
1,3.37E-15,0,2537.222222
1,3.34E-15,0,2537.222222
1,3.33E-15,0,2537.222222
1,3.33E-15,0,2537.222222
1,0.426342425,0,2537.414379
1,0.945940682,0,2538.089285
1,1.478137578,0,2539.291412
1,2.012059834,0,2541.026777
1,2.546217442,0,2543.296206
1,3.080406901,0,2546.099812
1,3.614578502,0,2549.4376
1,4.148768005,0,2553.309567
1,4.682961781,0,2557.715727
1,5.217156135,0,2562.65608
1,5.751328398,0,2568.130618
1,6.285517991,0,2574.139335
1,6.819711779,0,2580.682244
1,7.353906135,0,2587.759347
1,7.888100567,0,2595.370645
1,8.422272841,0,2603.516127
1,8.956462436,0,2612.195789
1,9.490656224,0,2621.409642
1,10.02485058,0,2631.15769
1,10.55902284,0,2641.439922
1,11.09321244,0,2652.256334
1,11.62740622,0,2663.606938
1,12.16160058,0,2675.491735
1,12.69577284,0,2687.910718
1,13.22996244,0,2700.863879
1,13.76415622,0,2714.351233
1,13.87200815,0,2728.180623
1,13.88660433,0,2742.06146
1,13.88857971,0,2755.949259
1,13.88884705,0,2769.838001
1,13.88888323,0,2783.72687
1,13.88888812,0,2797.615756
1,13.88888879,0,2811.504644
1,13.88888887,0,2825.393533
1,13.88888889,0,2839.282422
1,13.88888889,0,2853.171311
1,13.88888889,0,2867.0602
1,13.88888889,0,2880.949089
1,13.47321001,0,2894.650627
1,12.96660779,0,2907.881491
1,12.44770043,0,2920.598309
1,11.92712775,0,2932.795214
1,11.40632969,0,2944.471409
1,10.88550113,0,2955.626788
1,10.36466844,0,2966.261335
1,9.843835198,0,2976.37505
1,9.738680752,0,2986.155282
1,9.724449643,0,2995.885355
1,9.722523671,0,3005.60864
1,9.722263019,0,3015.331006
1,9.722227743,0,3025.053248
1,9.722222969,0,3034.775473
1,9.722222323,0,3044.497695
1,9.722222236,0,3054.219918
1,9.722222224,0,3063.94214
1,9.722222222,0,3073.664362
1,9.722222222,0,3083.386584
1,9.722222222,0,3093.108806
1,9.722222222,0,3102.831029
1,9.722222222,0,3112.553251
1,9.722222222,0,3122.275473
1,8.946288316,0,3131.647974
1,8.000630833,0,3140.141883
1,7.032003759,0,3147.676241
1,6.060268087,0,3154.240092
1,5.088111713,0,3159.831953
1,4.115898398,0,3164.451623
1,3.143677381,0,3168.099075
1,2.171455322,0,3170.774305
1,1.19923313,0,3172.477313
1,0.227010912,0,3173.208099
1,0.030722592,0,3173.316385
1,0.004157852,0,3173.331039
1,5.63E-04,0,3173.333023
1,7.62E-05,0,3173.333291
1,1.03E-05,0,3173.333328
1,1.39E-06,0,3173.333332
1,1.89E-07,0,3173.333333
1,2.55E-08,0,3173.333333
1,3.46E-09,0,3173.333333
1,4.68E-10,0,3173.333333
1,6.33E-11,0,3173.333333
1,8.57E-12,0,3173.333333
1,1.16E-12,0,3173.333333
1,1.61E-13,0,3173.333333
1,2.50E-14,0,3173.333333
1,6.65E-15,0,3173.333333
1,4.16E-15,0,3173.333333
1,3.83E-15,0,3173.333333
1,0.831357752,0,3173.708035
1,1.844562197,0,3175.024085
1,2.882376919,0,3177.368225
1,3.923522282,0,3180.752194
1,4.133760646,0,3184.80288
1,4.16221332,0,3188.95385
1,4.166063972,0,3193.118392
1,4.166585101,0,3197.284771
1,4.166655628,0,3201.451399
1,4.166665173,0,3205.618061
1,4.166666464,0,3209.784727
1,4.166666639,0,3213.951393
1,3.612428162,0,3217.868259
1,2.936958535,0,3221.157559
1,2.060343276,0,3223.678202
1,1.141076661,0,3225.296435
1,0.216058133,0,3225.991919
1,0.029240294,0,3226.09498
1,0.003957244,0,3226.108928
1,5.36E-04,0,3226.110816
1,7.25E-05,0,3226.111071
1,9.81E-06,0,3226.111106
1,1.33E-06,0,3226.11111
1,1.80E-07,0,3226.111111
1,2.43E-08,0,3226.111111
1,3.29E-09,0,3226.111111
1,4.45E-10,0,3226.111111
1,6.03E-11,0,3226.111111
1,8.16E-12,0,3226.111111
1,1.11E-12,0,3226.111111
1,1.53E-13,0,3226.111111
1,2.43E-14,0,3226.111111
1,6.84E-15,0,3226.111111
1,4.48E-15,0,3226.111111
1,4.16E-15,0,3226.111111
1,4.11E-15,0,3226.111111
1,4.11E-15,0,3226.111111
1,4.11E-15,0,3226.111111
1,0.591195125,0,3226.377569
1,1.3116829,0,3227.313428
1,2.049688856,0,3228.980368
1,2.79006749,0,3231.386749
1,3.530745062,0,3234.533693
1,4.271483411,0,3238.421347
1,5.012231834,0,3243.049746
1,5.752959451,0,3248.418884
1,6.493704572,0,3254.528757
1,7.234453912,0,3261.379378
1,7.975181653,0,3268.970739
1,8.715926792,0,3277.302834
1,8.865481009,0,3286.109219
1,8.885720976,0,3294.986942
1,8.888460158,0,3303.87432
1,8.888830867,0,3312.763004
1,8.888881036,0,3321.651865
1,8.888887826,0,3330.540751
1,8.888888745,0,3339.429639
1,8.888888869,0,3348.318528
1,8.888888886,0,3357.207417
1,8.888888889,0,3366.096306
1,8.888888889,0,3374.985194
1,8.888888889,0,3383.874083
1,8.888888889,0,3392.762972
1,8.888888889,0,3401.651861
1,8.888888889,0,3410.54075
1,8.888888889,0,3419.429639
1,8.888888889,0,3428.318528
1,8.888888889,0,3437.207417
1,8.888888889,0,3446.096306
1,8.888888889,0,3454.985194
1,8.888888889,0,3463.874083
1,8.888888889,0,3472.762972
1,8.888888889,0,3481.651861
1,8.888888889,0,3490.54075
1,8.243954799,0,3499.13896
1,7.45795132,0,3507.00691
1,6.652856171,0,3514.077309
1,5.845177244,0,3520.34105
1,5.037148641,0,3525.7969
1,4.229094884,0,3530.444704
1,3.421017403,0,3534.284442
1,2.612934861,0,3537.3161
1,1.804851635,0,3539.539675
1,0.996768316,0,3540.955167
1,0.188684985,0,3541.562576
1,0.025535742,0,3541.652579
1,0.003455888,0,3541.66476
1,4.68E-04,0,3541.666409
1,6.33E-05,0,3541.666632
1,8.57E-06,0,3541.666662
1,1.16E-06,0,3541.666666
1,1.57E-07,0,3541.666666
1,2.12E-08,0,3541.666667
1,2.87E-09,0,3541.666667
1,3.89E-10,0,3541.666667
1,5.26E-11,0,3541.666667
1,7.13E-12,0,3541.666667
1,9.69E-13,0,3541.666667
1,1.36E-13,0,3541.666667
1,2.28E-14,0,3541.666667
1,7.50E-15,0,3541.666667
1,5.43E-15,0,3541.666667
1,5.15E-15,0,3541.666667
1,5.11E-15,0,3541.666667
1,5.11E-15,0,3541.666667
1,5.11E-15,0,3541.666667
1,0.426342425,0,3541.858824
1,0.945940682,0,3542.533729
1,1.478137578,0,3543.735857
1,2.012059834,0,3545.471221
1,2.546217442,0,3547.74065
1,3.080406901,0,3550.544256
1,3.614578501,0,3553.882045
1,4.148768005,0,3557.754012
1,4.682961781,0,3562.160171
1,5.217156135,0,3567.100524
1,5.751328398,0,3572.575062
1,6.285517991,0,3578.583779
1,6.819711779,0,3585.126688
1,7.353906135,0,3592.203792
1,7.888100567,0,3599.815089
1,8.422272841,0,3607.960572
1,8.956462436,0,3616.640233
1,9.490656224,0,3625.854087
1,10.02485058,0,3635.602135
1,10.55902284,0,3645.884367
1,11.09321244,0,3656.700778
1,11.62740622,0,3668.051382
1,12.16160058,0,3679.93618
1,12.69577284,0,3692.355162
1,13.22996244,0,3705.308323
1,13.76415622,0,3718.795677
1,13.87200815,0,3732.625068
1,13.88660433,0,3746.505904
1,13.88857971,0,3760.393704
1,13.88884705,0,3774.282445
1,13.88888323,0,3788.171314
1,13.88888812,0,3802.0602
1,13.88888879,0,3815.949089
1,13.88888887,0,3829.837977
1,13.88888889,0,3843.726866
1,13.88888889,0,3857.615755
1,13.88888889,0,3871.504644
1,13.88888889,0,3885.393533
1,13.47321001,0,3899.095071
1,12.96660779,0,3912.325935
1,12.44770043,0,3925.042754
1,11.92712775,0,3937.239658
1,11.40632969,0,3948.915853
1,10.88550113,0,3960.071232
1,10.36466844,0,3970.70578
1,9.843835198,0,3980.819494
1,9.738680752,0,3990.599727
1,9.724449643,0,4000.3298
1,9.722523671,0,4010.053085
1,9.722263019,0,4019.775451
1,9.722227743,0,4029.497692
1,9.722222969,0,4039.219917
1,9.722222323,0,4048.94214
1,9.722222236,0,4058.664362
1,9.722222224,0,4068.386584
1,9.722222222,0,4078.108806
1,9.722222222,0,4087.831029
1,9.722222222,0,4097.553251
1,9.722222222,0,4107.275473
1,9.722222222,0,4116.997695
1,9.722222222,0,4126.719918
1,8.94628832,0,4136.092418
1,8.000630839,0,4144.586327
1,7.032003765,0,4152.120685
1,6.060268093,0,4158.684536
1,5.088111718,0,4164.276397
1,4.115898408,0,4168.896067
1,3.143677391,0,4172.543519
1,2.171455332,0,4175.218749
1,1.199233132,0,4176.921758
1,0.227010913,0,4177.652544
1,0.030722593,0,4177.760829
1,0.004157852,0,4177.775484
1,5.63E-04,0,4177.777467
1,7.62E-05,0,4177.777736
1,1.03E-05,0,4177.777772
1,1.39E-06,0,4177.777777
1,1.89E-07,0,4177.777778
1,2.55E-08,0,4177.777778
1,3.46E-09,0,4177.777778
1,4.68E-10,0,4177.777778
1,6.33E-11,0,4177.777778
1,8.58E-12,0,4177.777778
1,1.17E-12,0,4177.777778
1,1.63E-13,0,4177.777778
1,2.68E-14,0,4177.777778
1,8.43E-15,0,4177.777778
1,5.94E-15,0,4177.777778
1,5.60E-15,0,4177.777778
1,5.56E-15,0,4177.777778
1,5.55E-15,0,4177.777778
1,5.55E-15,0,4177.777778
1,5.55E-15,0,4177.777778
1,5.55E-15,0,4177.777778
1,5.55E-15,0,4177.777778
1,5.55E-15,0,4177.777778
1,5.55E-15,0,4177.777778
1,5.55E-15,0,4177.777778
1,0.378500557,0,4177.948372
1,0.839792277,0,4178.547543
1,1.312310733,0,4179.614793
1,1.786328243,0,4181.155472
1,2.260546779,0,4183.17029
1,2.734792521,0,4185.659342
1,3.209041944,0,4188.622643
1,3.683291866,0,4192.060193
1,4.157564025,0,4195.972004
1,4.631818873,0,4200.358079
1,5.106069529,0,4205.218407
1,5.580319618,0,4210.552985
1,6.05456963,0,4216.361813
1,6.528819632,0,4222.644891
1,7.003091801,0,4229.402229
1,7.477346651,0,4236.633833
1,7.951597307,0,4244.339688
1,8.425847396,0,4252.519794
1,8.900097408,0,4261.17415
1,9.374347409,0,4270.302756
1,9.848619579,0,4279.905622
1,10.32287443,0,4289.982753
1,10.79712508,0,4300.534136
1,11.27137517,0,4311.55977
1,11.74562519,0,4323.059653
1,12.21987519,0,4335.033787
1,12.69414736,0,4347.482181
1,13.16840221,0,4360.40484
1,13.64265286,0,4373.801751
1,14.11690295,0,4387.672912
1,14.59115296,0,4402.018324
1,15.06540297,0,4416.837985
1,15.53967513,0,4432.131907
1,16.01392998,0,4447.900093
1,16.48818064,0,4464.142532
1,16.96243073,0,4480.859221
1,17.43668074,0,4498.05016
1,17.91093074,0,4515.71535
1,18.38520291,0,4533.854799
1,18.85945776,0,4552.468513
1,19.33370842,0,4571.55648
1,19.42945795,0,4590.948103
1,19.44241624,0,4610.385398
